@relation 20newsgroups-weka.filters.unsupervised.attribute.Remove-R1-2

@attribute atheismCount numeric
@attribute graphicsCount numeric
@attribute spaceCount numeric
@attribute religionCount numeric
@attribute textLength numeric
@attribute averageSentenceLength numeric
@attribute specialCharacterCount numeric
@attribute numberCount numeric
@attribute emailCount numeric
@attribute avgSpecialCharacters numeric
@attribute atheismCalCount numeric
@attribute graphicsCalCount numeric
@attribute spaceCalCount numeric
@attribute religionCalCount numeric
@attribute groupId {Atheism,Graphics,Space,Religion}

@data
21,33,27,18,318,0,11,0,0,28.909091,6,26,20,2,Graphics
3,12,10,5,138,0,7,0,0,19.714286,2,14,9,1,Space
174,142,162,157,3571,0,158,0,0,22.601266,148,184,214,71,Atheism
46,57,47,43,932,0,27,6,0,34.518519,17,61,44,7,Graphics
520,844,678,484,57067,0,2683,816,4,21.269847,729,3762,2246,393,Graphics
12,13,14,11,244,0,14,0,0,17.428571,5,16,25,4,Space
8,14,9,9,244,0,15,0,0,16.266667,0,14,8,0,Graphics
16,27,22,14,452,0,29,0,0,15.586207,1,25,23,1,Graphics
130,110,131,137,4069,0,114,17,0,35.692982,67,900,963,81,Religion
17,16,16,16,281,0,15,0,1,18.733333,5,24,25,5,Atheism
5,5,5,6,98,0,1,0,0,98,2,1,4,0,Space
40,53,48,33,849,0,24,5,0,35.375,14,59,41,7,Graphics
54,39,47,50,644,0,20,0,0,32.2,37,18,21,21,Atheism
36,28,31,28,658,0,24,0,0,27.416667,19,24,34,8,Atheism
35,44,56,36,713,0,28,3,0,25.464286,13,24,52,8,Space
129,175,272,126,8338,0,201,64,0,41.482587,53,269,581,43,Space
10,14,12,10,124,0,4,0,0,31,2,14,5,2,Graphics
36,35,37,37,580,0,41,0,0,14.146341,15,22,20,10,Atheism
58,126,89,59,2947,0,100,150,0,29.47,12,315,293,11,Graphics
94,71,82,98,1628,0,61,0,0,26.688525,58,43,80,59,Religion
71,63,82,70,1290,0,36,0,0,35.833333,50,41,76,35,Space
18,20,25,20,300,0,4,1,0,75,5,16,31,3,Space
80,87,120,81,1742,0,51,14,0,34.156863,33,65,137,27,Space
137,128,162,142,4802,0,227,90,0,21.154185,73,344,411,105,Religion
18,17,16,16,289,0,19,0,0,15.210526,11,9,16,5,Atheism
91,96,114,90,1589,0,65,0,0,24.446154,45,47,110,32,Space
47,46,61,47,873,0,22,8,0,39.681818,25,59,78,22,Space
68,86,92,64,1417,0,33,6,0,42.939394,18,64,77,12,Space
6,5,5,6,62,0,5,0,0,12.4,2,4,3,3,Atheism
33,34,42,31,584,0,24,5,0,24.333333,17,11,39,10,Space
20,31,23,19,316,0,12,0,1,26.333333,3,24,12,3,Graphics
65,58,70,66,1039,0,35,0,0,29.685714,33,30,62,23,Space
23,24,28,20,289,0,27,0,0,10.703704,5,15,18,3,Space
47,43,47,50,987,0,53,0,0,18.622642,40,32,45,27,Atheism
18,19,19,16,190,0,15,0,2,12.666667,3,10,5,3,Graphics
24,24,31,23,362,0,10,0,0,36.2,5,9,28,6,Space
4,3,4,4,98,0,5,0,0,19.6,2,0,2,2,Religion
36,48,44,34,522,0,13,0,0,40.153846,10,27,24,3,Graphics
41,34,38,38,613,0,20,0,0,30.65,26,26,29,14,Atheism
37,56,48,34,837,0,18,0,0,46.5,12,62,48,11,Graphics
9,9,9,9,89,0,1,0,0,89,4,3,1,2,Atheism
33,37,45,36,540,0,13,0,0,41.538462,16,19,31,9,Space
21,18,16,21,281,0,8,0,0,35.125,14,11,8,11,Religion
22,26,33,22,415,0,26,0,0,15.961538,4,24,34,3,Space
118,135,205,119,4454,0,231,55,0,19.281385,24,166,325,20,Space
37,64,64,33,1548,0,27,5,0,57.333333,7,62,63,6,Graphics
19,30,26,17,386,0,20,0,0,19.3,5,31,23,0,Graphics
6,5,5,7,95,0,5,0,0,19,2,4,7,3,Atheism
69,127,100,63,3888,0,244,17,0,15.934426,18,252,183,9,Graphics
19,22,19,18,306,0,13,1,1,23.538462,3,18,10,6,Graphics
29,23,26,30,315,0,11,0,0,28.636364,22,12,17,12,Religion
33,38,40,30,465,0,25,7,1,18.6,3,72,61,2,Space
117,95,103,110,1949,0,49,0,0,39.77551,82,67,78,46,Atheism
323,261,293,346,13263,0,544,74,0,24.380515,418,310,510,414,Religion
12,12,12,12,286,0,22,0,0,13,9,78,71,6,Graphics
26,39,32,26,737,0,117,30,2,6.299145,8,59,43,7,Graphics
34,45,37,33,447,0,15,5,0,29.8,5,25,25,1,Graphics
29,33,33,28,311,0,14,0,0,22.214286,8,18,14,4,Graphics
63,79,84,62,1994,0,205,57,1,9.726829,58,99,132,12,Space
86,89,109,86,1766,0,84,32,0,21.02381,38,80,142,25,Space
53,86,72,51,1208,0,49,6,0,24.653061,10,128,75,9,Graphics
63,51,61,57,1106,0,74,2,0,14.945946,60,35,47,38,Atheism
4,5,4,4,105,0,4,10,0,26.25,2,9,13,1,Space
50,42,54,52,705,0,15,0,0,47,29,19,28,24,Religion
14,10,12,13,189,0,16,0,0,11.8125,14,3,4,6,Atheism
99,103,127,98,1909,0,66,14,0,28.924242,45,128,204,33,Space
130,91,107,130,3486,0,204,0,0,17.088235,134,479,535,125,Religion
1,3,1,0,65,0,10,1,0,6.5,1,5,4,0,Atheism
0,2,0,0,54,0,7,5,0,7.714286,0,6,4,0,Graphics
80,76,81,77,1416,0,34,9,0,41.647059,59,29,80,49,Space
19,21,22,19,210,0,5,0,0,42,5,8,16,2,Space
15,21,19,16,246,0,7,0,0,35.142857,3,58,55,2,Graphics
8,13,8,8,163,0,11,4,0,14.818182,0,17,9,2,Graphics
35,35,40,36,507,0,22,0,0,23.045455,20,14,23,14,Religion
12,19,14,13,214,0,4,0,0,53.5,0,22,9,1,Graphics
32,29,35,34,633,0,120,2,1,5.275,15,18,25,12,Religion
8,8,6,7,76,0,3,0,0,25.333333,3,2,1,3,Atheism
9,15,14,9,136,0,9,0,0,15.111111,1,11,9,0,Graphics
55,48,52,64,1136,0,26,0,0,43.692308,24,36,73,33,Religion
0,0,0,0,8,0,0,0,0,Infinity,0,0,0,0,Space
18,21,25,19,325,0,18,4,0,18.055556,6,13,22,4,Space
29,25,28,27,321,0,10,0,0,32.1,18,20,13,6,Religion
76,58,67,74,1159,0,47,5,0,24.659574,56,28,43,46,Atheism
19,17,17,17,320,0,18,0,0,17.777778,13,17,18,7,Atheism
51,64,58,50,905,0,23,5,0,39.347826,28,48,44,16,Graphics
35,29,33,32,454,0,30,8,0,15.133333,16,18,31,10,Atheism
9,12,12,9,147,0,17,0,0,8.647059,2,9,10,4,Graphics
91,164,131,82,3523,0,94,11,0,37.478723,24,178,136,21,Graphics
32,29,30,32,438,0,20,0,0,21.9,19,17,23,11,Religion
23,15,18,19,491,0,82,1,1,5.987805,11,109,110,8,Religion
58,66,64,58,1441,0,69,15,0,20.884058,24,92,103,14,Graphics
10,7,9,9,141,0,4,0,0,35.25,2,8,8,2,Religion
53,72,67,49,1203,0,37,9,0,32.513514,18,99,61,10,Graphics
376,729,544,370,39815,0,2504,1274,37,15.900559,264,3325,2587,173,Graphics
81,56,66,75,1332,0,119,17,3,11.193277,71,139,152,57,Atheism
10,7,7,7,211,0,9,0,0,23.444444,18,5,11,9,Atheism
35,29,33,36,496,0,20,0,0,24.8,18,22,31,17,Religion
2,12,7,1,1884,0,226,192,0,8.336283,0,418,396,0,Graphics
2,2,2,3,39,0,4,0,0,9.75,0,3,1,0,Atheism
53,42,44,50,690,0,44,0,0,15.681818,34,17,23,19,Religion
38,43,53,34,1091,0,28,15,0,38.964286,11,46,73,7,Space
159,128,147,150,4483,0,111,0,0,40.387387,168,92,193,101,Atheism
12,10,12,12,192,0,3,0,0,64,4,6,17,3,Atheism
6,8,10,6,92,0,10,0,0,9.2,1,2,3,0,Space
23,40,47,24,831,0,43,141,0,19.325581,1,59,68,1,Space
10,12,13,9,209,0,14,0,0,14.928571,6,8,12,2,Space
207,154,169,179,4837,0,312,17,2,15.503205,227,173,217,113,Atheism
15,12,16,14,176,0,4,0,0,44,5,6,10,5,Space
139,107,130,148,5834,0,162,66,0,36.012346,94,72,204,115,Religion
19,19,22,15,296,0,5,0,0,59.2,11,15,13,5,Space
43,35,37,40,572,0,22,0,0,26,25,21,23,22,Religion
26,20,22,23,370,0,14,0,0,26.428571,9,20,21,3,Atheism
12,12,13,10,243,0,27,5,1,9,3,21,15,1,Graphics
20,17,20,22,250,0,10,0,0,25,11,8,9,9,Religion
76,66,69,70,1137,0,33,0,0,34.454545,56,27,41,39,Atheism
56,46,62,53,1053,0,115,23,1,9.156522,32,31,44,22,Space
14,16,22,15,236,0,10,0,0,23.6,5,6,16,3,Space
35,31,32,36,317,0,9,0,0,35.222222,15,5,13,13,Religion
32,42,38,32,464,0,24,7,0,19.333333,7,20,23,0,Graphics
43,38,43,44,645,0,14,0,0,46.071429,21,17,41,17,Atheism
11,8,9,11,163,0,7,0,0,23.285714,6,6,8,7,Religion
3,3,4,3,59,0,5,0,0,11.8,1,4,5,1,Space
33,32,41,31,605,0,16,0,0,37.8125,14,23,38,11,Space
7,7,7,9,109,0,5,0,0,21.8,5,4,5,4,Religion
26,23,25,26,377,0,18,0,0,20.944444,12,13,15,10,Religion
8,8,8,9,132,0,13,1,1,10.153846,4,14,15,3,Atheism
10,13,12,10,133,0,4,0,0,33.25,2,10,1,1,Graphics
31,49,49,29,910,0,73,23,1,12.465753,2,74,67,4,Space
37,48,46,36,503,0,14,2,0,35.928571,7,24,24,5,Graphics
98,96,144,94,2339,0,73,15,0,32.041096,21,63,175,13,Space
36,27,33,35,504,0,16,0,0,31.5,25,10,21,16,Atheism
3,5,2,2,57,0,1,0,0,57,2,3,2,1,Graphics
10,10,11,9,137,0,6,0,0,22.833333,5,5,5,3,Space
63,47,50,57,1019,0,109,4,3,9.348624,41,132,136,21,Atheism
17,20,24,18,359,0,21,0,0,17.095238,10,11,20,8,Space
33,29,27,31,520,0,24,0,0,21.666667,16,66,60,5,Atheism
21,28,25,20,523,0,96,0,1,5.447917,3,31,13,3,Graphics
19,13,12,12,210,0,43,0,1,4.883721,16,10,15,6,Atheism
32,38,42,30,549,0,29,0,0,18.931034,18,22,36,7,Space
32,38,36,33,640,0,25,0,0,25.6,19,33,36,9,Graphics
11,9,13,11,123,0,9,4,0,13.666667,3,6,12,0,Space
123,144,197,129,5016,0,499,137,9,10.052104,58,301,415,35,Space
13,14,16,15,161,0,5,0,0,32.2,9,7,13,6,Space
28,42,31,29,579,0,111,8,0,5.216216,9,28,18,3,Graphics
37,30,37,40,669,0,16,0,0,41.8125,19,104,121,16,Religion
432,919,694,407,58109,0,5135,1818,49,11.316261,347,5508,4329,247,Graphics
17,23,22,16,255,0,8,10,0,31.875,0,23,18,0,Graphics
7,6,8,7,111,0,4,0,0,27.75,1,4,7,2,Space
38,46,49,38,824,0,27,9,0,30.518519,10,24,40,8,Graphics
79,65,71,73,1355,0,84,4,0,16.130952,67,30,60,44,Atheism
29,32,37,30,470,0,17,0,0,27.647059,3,73,82,3,Space
82,62,72,72,1194,0,36,0,0,33.166667,50,27,47,27,Atheism
76,174,143,74,7746,0,237,235,2,32.683544,21,1945,1822,28,Graphics
83,128,109,84,3643,0,443,45,1,8.223476,18,191,195,24,Graphics
3,3,3,3,30,0,1,0,0,30,1,3,3,1,Graphics
30,35,30,29,458,0,26,3,0,17.615385,9,24,19,7,Graphics
40,72,72,36,3672,0,403,36,3,9.111663,11,790,780,7,Graphics
30,23,28,34,544,0,23,10,0,23.652174,16,13,36,21,Religion
76,87,110,76,1784,0,78,11,0,22.871795,27,125,179,25,Space
31,36,33,32,397,0,20,2,1,19.85,9,17,24,7,Graphics
3,3,5,4,174,0,6,10,1,29,2,33,37,2,Atheism
108,119,139,106,2265,0,60,0,0,37.75,62,106,146,39,Space
12,11,11,12,150,0,4,0,0,37.5,5,5,5,3,Religion
27,17,18,27,380,0,17,8,0,22.352941,14,1,8,24,Religion
13,15,13,13,228,0,12,4,0,19,1,12,18,0,Space
9,7,8,9,81,0,9,0,0,9,7,3,4,2,Atheism
4,5,6,4,75,0,11,0,0,6.818182,2,16,16,1,Space
13,18,14,10,302,0,17,4,1,17.764706,2,48,47,0,Graphics
51,42,45,52,968,0,49,32,1,19.755102,31,18,38,33,Atheism
24,40,35,28,516,0,25,0,0,20.64,3,18,32,7,Graphics
71,57,60,64,1094,0,23,0,0,47.565217,51,38,39,25,Atheism
8,9,13,9,182,0,11,1,0,16.545455,3,8,10,4,Space
23,40,47,24,831,0,43,142,0,19.325581,1,58,67,1,Space
30,28,28,31,386,0,8,0,0,48.25,13,9,17,16,Atheism
6,7,6,7,110,0,8,0,0,13.75,3,3,4,2,Religion
34,33,34,33,639,0,17,0,0,37.588235,15,14,29,10,Atheism
47,49,51,51,913,0,49,16,0,18.632653,19,67,83,22,Atheism
22,21,23,22,361,0,14,0,0,25.785714,9,8,21,4,Atheism
14,14,13,15,248,0,13,2,0,19.076923,5,7,5,6,Atheism
6,4,7,4,79,0,1,0,0,79,3,1,5,1,Space
5,5,6,6,185,0,22,0,0,8.409091,3,11,10,0,Religion
232,198,223,207,9492,0,597,35,0,15.899497,288,538,572,131,Atheism
15,25,18,12,399,0,19,20,1,21,5,26,16,4,Graphics
13,9,10,12,226,0,25,8,0,9.04,10,9,10,7,Atheism
32,32,36,32,502,0,26,8,0,19.307692,16,21,39,9,Space
16,28,20,15,366,0,89,0,0,4.11236,4,22,14,3,Graphics
15,22,20,15,238,0,12,3,0,19.833333,1,29,8,1,Graphics
21,24,22,19,249,0,7,0,0,35.571429,5,15,9,4,Graphics
29,29,30,27,377,0,19,6,0,19.842105,9,19,25,3,Graphics
84,81,87,89,1833,0,37,0,0,49.540541,63,33,82,47,Religion
45,44,46,43,696,0,33,2,0,21.090909,16,24,34,5,Graphics
43,46,56,46,718,0,32,0,0,22.4375,21,19,51,20,Space
5,4,4,3,64,0,3,0,0,21.333333,1,2,1,0,Atheism
7,4,4,7,162,0,6,0,0,27,4,4,10,3,Religion
12,14,19,13,223,0,14,0,0,15.928571,5,8,13,4,Space
27,24,30,27,456,0,12,0,0,38,11,9,27,6,Space
28,35,41,29,485,0,39,13,0,12.435897,4,27,40,3,Space
20,21,23,18,276,0,17,0,1,16.235294,6,16,16,1,Graphics
83,97,118,88,2077,0,93,15,0,22.333333,30,132,182,25,Space
59,68,62,54,1376,0,41,0,0,33.560976,28,81,56,6,Graphics
35,31,34,32,518,0,52,2,0,9.961538,13,50,48,6,Graphics
147,178,173,130,5623,0,386,43,34,14.567358,66,500,427,29,Atheism
15,15,16,16,180,0,8,0,0,22.5,6,8,8,7,Religion
40,32,32,35,519,0,23,0,1,22.565217,16,21,30,12,Atheism
161,127,142,181,4325,0,142,22,0,30.457746,141,365,448,172,Religion
28,38,40,27,738,0,54,31,3,13.666667,11,24,22,4,Graphics
34,34,35,31,428,0,13,0,0,32.923077,13,18,21,3,Graphics
44,47,54,42,727,0,13,0,0,55.923077,22,17,45,13,Space
8,8,8,10,96,0,6,0,0,16,2,12,11,1,Atheism
53,88,76,51,1781,0,124,19,0,14.362903,9,270,265,9,Graphics
122,169,149,113,4237,0,154,35,0,27.512987,63,337,313,31,Graphics
55,61,82,55,1337,0,55,0,0,24.309091,29,79,133,22,Space
118,90,100,102,2130,0,66,0,0,32.272727,101,105,110,47,Atheism
15,19,26,16,386,0,11,6,0,35.090909,6,14,24,4,Space
4,7,8,5,125,0,7,0,0,17.857143,0,6,8,2,Space
100,103,135,98,2329,0,95,11,0,24.515789,66,95,159,45,Space
64,64,84,58,1319,0,42,5,0,31.404762,36,73,105,15,Space
20,28,22,19,588,0,20,1,0,29.4,6,159,147,5,Graphics
27,34,32,27,381,0,10,3,0,38.1,7,34,28,5,Graphics
20,15,17,20,264,0,4,0,0,66,9,6,18,10,Religion
21,19,19,19,295,0,20,0,0,14.75,12,23,19,5,Space
11,9,11,11,139,0,6,2,0,23.166667,4,2,10,4,Atheism
77,100,91,74,1577,0,84,17,2,18.77381,24,64,68,13,Space
47,44,59,45,710,0,33,0,0,21.515152,16,22,46,7,Space
67,53,62,65,879,0,29,0,0,30.310345,45,24,35,24,Atheism
60,47,48,54,757,0,30,0,0,25.233333,34,25,31,20,Atheism
136,98,104,130,2482,0,116,3,0,21.396552,116,85,114,79,Atheism
19,18,20,20,343,0,13,0,0,26.384615,7,11,19,3,Space
56,56,80,54,1218,0,38,17,0,32.052632,22,45,90,16,Space
42,36,37,42,647,0,30,0,0,21.566667,24,75,69,14,Atheism
23,22,31,21,433,0,10,0,0,43.3,12,12,29,6,Space
54,76,67,55,1036,0,31,24,1,33.419355,14,48,59,10,Graphics
20,33,23,20,355,0,10,7,0,35.5,4,31,18,5,Graphics
28,22,24,28,286,0,15,4,0,19.066667,10,8,10,9,Atheism
88,88,116,91,2111,0,79,11,1,26.721519,40,64,159,30,Space
22,21,24,20,374,0,9,0,0,41.555556,7,9,20,4,Space
14,11,12,14,116,0,6,0,0,19.333333,8,4,9,5,Atheism
47,37,41,43,523,0,19,0,0,27.526316,18,21,32,11,Atheism
106,82,84,91,1570,0,43,0,0,36.511628,79,53,61,40,Atheism
1,1,0,2,17,0,2,0,0,8.5,0,1,1,0,Atheism
24,29,38,24,571,0,14,2,0,40.785714,6,21,31,2,Space
55,43,50,52,768,0,27,0,0,28.444444,36,34,34,19,Atheism
42,45,50,43,919,0,32,0,0,28.71875,22,26,71,10,Space
17,15,21,17,290,0,10,2,0,29,2,17,24,3,Space
12,14,15,14,202,0,18,3,0,11.222222,3,4,7,3,Space
42,38,46,47,870,0,39,2,0,22.307692,20,46,59,23,Religion
72,77,101,76,1761,0,56,0,0,31.446429,37,41,112,21,Space
28,31,34,28,385,0,16,5,0,24.0625,6,13,21,3,Space
11,7,9,7,97,0,4,0,0,24.25,5,4,7,4,Atheism
14,22,16,14,194,0,8,3,0,24.25,3,17,7,2,Graphics
19,22,21,18,307,0,82,0,0,3.743902,2,12,11,2,Graphics
25,27,31,24,425,0,11,0,0,38.636364,12,14,20,6,Space
22,33,29,22,471,0,94,0,1,5.010638,9,72,56,3,Graphics
58,76,70,59,1226,0,75,8,2,16.346667,32,62,71,17,Graphics
31,30,41,30,500,0,18,0,0,27.777778,22,19,40,14,Space
34,31,35,35,465,0,21,0,0,22.142857,21,15,19,17,Atheism
54,50,61,51,830,0,35,8,0,23.714286,37,18,42,25,Atheism
86,87,112,84,2084,0,57,12,0,36.561404,43,56,140,25,Space
30,35,31,27,624,0,44,8,0,14.181818,13,154,145,8,Graphics
119,91,96,110,2106,0,111,0,1,18.972973,122,58,81,89,Atheism
113,84,93,102,1659,0,94,0,1,17.648936,101,63,81,50,Atheism
64,54,58,62,906,0,32,1,0,28.3125,37,31,33,22,Atheism
34,26,33,37,537,0,34,2,0,15.794118,10,19,39,21,Atheism
34,35,46,33,522,0,13,4,0,40.153846,9,19,44,7,Space
33,43,53,30,864,0,31,2,0,27.870968,15,45,66,6,Space
16,15,20,16,198,0,5,0,0,39.6,4,11,15,3,Space
18,17,24,20,560,0,14,0,0,40,4,8,41,8,Space
78,66,70,74,1447,0,135,5,3,10.718519,39,157,164,22,Religion
10,11,11,10,158,0,9,0,0,17.555556,3,9,7,2,Religion
15,15,16,19,195,0,7,0,0,27.857143,7,6,5,7,Religion
31,27,29,34,319,0,14,5,0,22.785714,22,13,11,15,Religion
53,59,57,51,737,0,23,0,0,32.043478,19,39,42,10,Graphics
24,17,17,24,298,0,7,0,0,42.571429,19,9,11,17,Atheism
2,4,4,2,111,0,7,10,1,15.857143,0,19,17,0,Graphics
15,13,13,14,119,0,3,0,0,39.666667,7,4,5,4,Atheism
108,171,167,102,7061,0,980,145,1,7.205102,30,974,974,31,Graphics
25,37,37,24,519,0,27,0,1,19.222222,2,48,29,2,Graphics
29,28,34,27,387,0,16,0,0,24.1875,10,15,21,6,Religion
49,48,77,50,1908,0,44,27,0,43.363636,11,139,263,25,Space
22,17,21,19,256,0,16,5,0,16,10,12,23,2,Atheism
5,11,5,5,113,0,5,7,0,22.6,1,9,3,1,Graphics
18,20,21,17,372,0,13,2,1,28.615385,7,15,24,2,Space
36,31,29,38,480,0,15,0,0,32,17,17,26,15,Religion
83,68,71,80,1051,0,34,0,0,30.911765,51,43,57,37,Atheism
22,20,24,19,418,0,21,18,0,19.904762,4,13,24,1,Space
25,20,24,23,296,0,7,0,0,42.285714,15,6,14,12,Religion
79,87,107,77,2380,0,78,6,0,30.512821,58,77,149,30,Space
13,12,11,13,143,0,9,3,0,15.888889,8,7,8,4,Religion
29,26,27,36,477,0,30,2,0,15.9,10,16,30,24,Religion
15,18,23,16,210,0,4,0,0,52.5,1,6,9,3,Space
21,36,28,20,539,0,33,12,1,16.333333,2,30,25,1,Graphics
35,45,38,32,1507,0,350,16,0,4.305714,2,83,66,4,Graphics
75,62,64,75,1463,0,45,0,0,32.511111,45,40,69,43,Atheism
61,55,62,72,1398,0,68,9,0,20.558824,44,27,55,44,Religion
101,85,90,96,1662,0,54,0,0,30.777778,58,54,57,45,Religion
64,67,82,61,1524,0,38,5,0,40.105263,25,36,88,9,Space
28,38,36,27,737,0,51,13,1,14.45098,5,41,31,5,Graphics
81,79,87,71,1933,0,74,12,1,26.121622,35,202,220,38,Graphics
2,2,2,2,76,0,10,2,0,7.6,1,6,5,0,Graphics
79,59,67,68,1284,0,47,0,0,27.319149,66,59,63,48,Atheism
25,25,27,26,347,0,21,0,0,16.52381,7,10,20,2,Space
12,14,13,11,217,0,19,0,0,11.421053,6,9,6,4,Graphics
40,41,53,38,823,0,29,4,0,28.37931,15,21,47,6,Space
31,41,40,29,562,0,29,6,0,19.37931,5,43,31,3,Graphics
56,48,55,49,957,0,40,2,0,23.925,31,24,40,15,Atheism
46,46,58,46,718,0,38,5,0,18.894737,16,17,51,12,Space
69,94,80,66,1858,0,133,22,2,13.969925,20,118,82,20,Graphics
10,7,6,11,100,0,7,0,0,14.285714,8,6,7,6,Religion
29,40,39,31,553,0,29,21,0,19.068966,10,30,20,5,Graphics
37,48,47,37,620,0,32,0,0,19.375,8,55,60,12,Space
16,15,17,21,232,0,12,0,0,19.333333,8,9,15,8,Religion
22,22,26,24,285,0,12,0,0,23.75,8,17,19,4,Space
20,17,19,20,242,0,5,0,0,48.4,12,8,13,10,Religion
59,44,49,56,879,0,29,0,0,30.310345,33,22,47,22,Atheism
29,34,35,29,520,0,14,0,0,37.142857,7,15,27,7,Graphics
36,40,45,35,596,0,18,0,0,33.111111,22,34,40,11,Space
33,30,32,32,433,0,9,0,0,48.111111,18,10,12,12,Atheism
67,45,53,58,861,0,18,0,0,47.833333,42,32,34,20,Atheism
70,75,80,69,1253,0,139,4,2,9.014388,38,99,119,14,Graphics
19,25,19,19,340,0,16,0,0,21.25,7,22,12,5,Graphics
19,18,20,17,206,0,6,0,0,34.333333,8,6,12,6,Religion
28,23,28,28,343,0,14,0,0,24.5,7,13,28,6,Atheism
18,29,22,19,373,0,14,0,0,26.642857,1,23,17,3,Graphics
60,81,65,58,1308,0,41,0,0,31.902439,32,108,87,18,Graphics
63,51,58,64,1031,0,21,0,0,49.095238,54,26,45,44,Religion
179,139,150,153,3579,0,118,0,1,30.330508,182,100,126,110,Atheism
20,28,24,17,428,0,25,10,2,17.12,2,106,91,3,Graphics
29,31,36,26,530,0,27,3,0,19.62963,11,20,31,3,Space
54,53,58,60,978,0,51,1,1,19.176471,17,28,56,19,Religion
23,25,27,22,389,0,20,0,0,19.45,7,15,15,1,Graphics
32,28,29,37,530,0,34,2,0,15.588235,17,18,28,21,Religion
106,88,90,101,1817,0,57,0,1,31.877193,67,54,66,31,Atheism
9,6,7,10,109,0,2,0,0,54.5,1,1,4,3,Atheism
99,90,104,89,2086,0,66,0,2,31.606061,59,72,117,27,Atheism
9,11,9,9,124,0,2,0,0,62,1,11,9,2,Graphics
53,55,80,51,1078,0,37,0,0,29.135135,24,33,67,19,Space
62,57,61,59,1035,0,41,0,0,25.243902,37,36,61,24,Space
519,845,677,484,57312,0,2692,811,4,21.289747,740,3767,2253,398,Graphics
10,12,11,10,116,0,3,0,0,38.666667,2,8,4,1,Graphics
35,39,45,36,664,0,17,0,0,39.058824,11,87,91,7,Space
37,48,47,37,576,0,20,1,0,28.8,17,39,26,6,Graphics
9,11,9,9,160,0,10,3,0,16,1,10,10,1,Religion
93,91,94,100,2045,0,71,4,0,28.802817,63,43,114,73,Religion
27,30,33,26,395,0,13,7,0,30.384615,8,19,21,5,Space
14,15,15,13,191,0,12,2,0,15.916667,6,8,18,1,Space
8,6,7,8,152,0,10,0,0,15.2,5,4,6,3,Atheism
53,45,47,52,975,0,30,1,0,32.5,46,28,41,32,Atheism
40,37,39,41,575,0,24,0,0,23.958333,26,12,28,20,Religion
38,40,52,38,754,0,34,3,0,22.176471,13,18,48,2,Space
71,61,67,69,1488,0,44,0,0,33.818182,46,38,58,31,Religion
9,14,11,9,195,0,8,7,0,24.375,2,9,5,1,Graphics
7,6,7,7,77,0,4,0,0,19.25,1,2,4,6,Religion
9,11,10,9,116,0,8,0,0,14.5,2,9,7,1,Space
51,40,42,42,921,0,91,1,1,10.120879,40,121,128,25,Atheism
21,17,16,19,272,0,9,0,0,30.222222,11,8,8,7,Atheism
37,39,40,38,577,0,15,0,0,38.466667,14,21,26,11,Space
63,48,52,60,787,0,27,0,0,29.148148,46,18,28,19,Atheism
35,32,33,32,561,0,34,0,0,16.5,20,52,58,8,Religion
63,53,56,60,1191,0,39,5,0,30.538462,48,136,133,25,Atheism
273,220,257,240,11815,0,476,363,2,24.821429,252,817,912,143,Atheism
18,23,22,19,232,0,5,0,0,46.4,4,17,12,3,Atheism
50,97,104,48,10077,0,540,455,1,18.661111,40,5601,5563,4,Space
48,50,61,46,1231,0,251,0,1,4.904382,16,26,67,17,Space
7,6,6,7,70,0,3,0,0,23.333333,5,6,6,5,Religion
36,50,41,34,740,0,23,4,0,32.173913,9,31,37,2,Graphics
4,5,4,4,74,0,7,1,0,10.571429,3,14,12,0,Graphics
4,5,5,4,40,0,5,0,0,8,2,1,1,0,Space
68,55,63,73,1192,0,95,0,0,12.547368,97,47,50,54,Religion
7,11,7,7,112,0,9,0,0,12.444444,3,8,3,2,Graphics
40,29,28,31,460,0,8,0,0,57.5,19,17,15,15,Atheism
102,121,117,97,2040,0,94,7,1,21.702128,50,91,103,31,Graphics
8,10,10,7,104,0,6,2,0,17.333333,4,7,4,2,Graphics
113,104,116,127,2507,0,135,17,1,18.57037,89,95,105,75,Religion
43,43,55,41,714,0,24,1,0,29.75,21,25,47,7,Space
19,20,22,17,261,0,6,0,0,43.5,4,12,18,6,Space
0,2,0,0,76,0,12,7,0,6.333333,0,4,2,0,Graphics
49,37,42,46,1060,0,23,0,0,46.086957,38,21,28,21,Atheism
76,65,82,73,2088,0,48,12,0,43.5,42,110,168,41,Atheism
9,8,8,9,67,0,11,0,0,6.090909,3,3,3,2,Religion
15,18,21,16,230,0,6,0,0,38.333333,7,14,19,3,Space
27,21,24,25,451,0,20,9,1,22.55,19,13,11,12,Atheism
22,17,17,17,279,0,11,0,0,25.363636,14,8,17,8,Atheism
129,129,174,133,3844,0,188,32,4,20.446809,90,105,235,65,Space
35,27,28,32,465,0,24,0,0,19.375,18,65,61,7,Atheism
20,27,22,21,294,0,3,0,0,98,5,15,16,3,Graphics
9,10,11,9,125,0,4,0,0,31.25,3,6,6,2,Graphics
22,34,32,20,564,0,98,0,1,5.755102,3,44,44,5,Graphics
51,43,48,50,847,0,39,6,1,21.717949,34,50,61,17,Atheism
46,48,64,43,772,0,27,0,0,28.592593,19,27,58,7,Space
11,10,13,13,158,0,8,4,0,19.75,6,3,7,5,Religion
26,28,41,27,416,0,19,0,0,21.894737,7,18,32,4,Space
